34561,0,6,52,103,27
34581,1,7,39,93,48
34602,0,6,52,103,41
34622,1,7,34,149,114
34663,0,6,255,95,56
34683,1,7,50,109,113
34704,0,6,26,102,32
34724,1,7,66,90,64
34765,0,6,24,80,32
34785,1,7,86,99,41
34805,0,6,41,54,54
34826,1,7,43,37,255
34867,0,6,51,43,64
34887,1,7,255,255,255
34907,0,6,26,63,76
34928,1,7,255,255,61
34951,0,6,16,55,99
34993,1,7,90,61,255
35013,0,6,255,24,178
35033,1,7,137,73,0
35074,0,6,33,75,97
35094,1,7,106,52,20
35114,0,6,10,58,94
35135,1,7,92,53,31
35175,0,6,12,59,97
35195,1,7,74,97,36
35216,0,6,255,67,119
35236,1,7,16,84,13
35276,0,6,3,31,6
35297,1,7,76,74,255
35317,0,6,63,95,41
35337,1,7,43,81,6
35360,0,6,68,119,97
35402,1,7,23,80,33
35423,0,6,97,85,92
35443,1,7,40,96,52
35483,0,6,33,99,138
35504,1,7,53,117,56
35524,0,6,255,116,145
35544,1,7,101,138,27
35585,0,6,16,145,73
35605,1,7,182,80,4
35625,0,6,255,206,255
35646,1,7,80,77,24
35686,0,6,255,86,114
35706,1,7,56,77,255
35727,0,6,61,14,118
35747,1,7,85,81,41
35811,1,7,95,73,24
35831,0,6,6,82,100
35851,1,7,92,69,10
35892,0,6,18,95,86
35912,1,7,70,75,1
35932,0,6,43,120,62
35953,1,7,3,69,14
35994,0,6,2,114,61
36014,1,7,255,16,255
36034,0,6,8,103,93
36055,1,7,22,63,255
36118,1,7,147,151,59
36139,0,6,32,88,76
36159,1,7,21,201,145
36180,0,6,41,112,82
36242,0,6,30,80,54
36262,1,7,79,68,1
36283,0,6,27,94,46
36324,1,7,78,90,14
36344,0,6,41,98,52
36364,1,7,80,87,255
36405,0,6,11,98,84
36425,1,7,54,89,255
36445,0,6,56,116,54
36466,1,7,103,84,13
36506,0,6,255,122,49
36526,1,7,137,94,57
36546,0,6,255,87,40
36567,1,7,72,30,85
36607,0,6,14,84,50
36628,1,7,113,68,60
36648,0,6,41,95,75
36668,1,7,90,60,34
36691,0,6,35,93,83
36733,1,7,50,57,44
36754,0,6,41,78,75
36774,1,7,46,43,29
36814,0,6,42,45,103
36835,1,7,82,21,253
36855,0,6,3,55,121
36875,1,7,92,103,0
36915,0,6,255,61,121
36936,1,7,121,93,255
36956,0,6,1,58,102
36976,1,7,50,107,36
37017,0,6,255,106,95
37037,1,7,78,77,10
37058,0,6,4,101,43
37078,1,7,69,79,21
37101,0,6,24,87,77
37123,1,7,63,71,22
37172,0,6,32,64,74
37192,1,7,61,73,18
37212,0,6,68,81,51
37273,0,6,41,96,85
37293,1,7,30,85,22
37313,0,6,27,93,87
37334,1,7,38,95,49
37377,0,6,255,102,89
37397,1,7,67,85,60
37417,0,6,255,121,65
37438,1,7,103,113,21
37479,0,6,28,243,26
37499,1,7,148,106,255
37519,0,6,254,56,25
37540,1,7,82,96,18
37581,0,6,255,25,123
37601,1,7,72,86,255
37621,0,6,36,64,108
37642,1,7,84,84,29
37683,0,6,109,157,35
37703,1,7,53,82,33
37743,1,7,79,78,255
37766,0,6,255,34,117
37808,1,7,55,93,255
37829,0,6,255,92,64
37849,1,7,64,104,11
37889,0,6,255,95,65
37910,1,7,87,94,86
37930,0,6,36,82,36
37950,1,7,82,71,94
37991,0,6,69,59,5
38011,1,7,84,63,106
38052,1,7,66,29,97
38092,0,6,65,86,108
38112,1,7,47,255,43
38133,0,6,255,104,129
38153,1,7,87,83,250
38176,0,6,21,89,50
38198,1,7,42,134,255
38246,0,6,255,151,67
38266,1,7,93,91,3
38307,1,7,33,90,29
38348,0,6,16,120,68
38368,1,7,97,118,38
38409,1,7,129,84,35
38450,0,6,26,137,78
38471,1,7,129,92,50
38491,0,6,20,129,67
38511,1,7,114,82,64
38554,0,6,255,110,24
38574,1,7,60,51,68
38594,0,6,38,93,23
38615,1,7,255,21,45
38656,0,6,83,85,34
38676,1,7,255,255,20
38697,0,6,79,24,86
38717,1,7,96,223,255
38758,0,6,0,22,190
38778,1,7,30,173,255
38798,0,6,255,37,108
38819,1,7,114,75,47
38842,0,6,32,20,88
38864,1,7,6,93,10
38912,0,6,4,106,34
38932,1,7,80,86,36
38952,0,6,22,74,36
38973,1,7,101,76,255
39013,0,6,255,175,71
39034,1,7,47,65,35
39054,0,6,255,128,84
39074,1,7,57,52,27
39097,0,6,88,67,50
39139,1,7,53,66,13
39160,0,6,83,84,51
39180,1,7,53,72,255
39220,0,6,52,96,59
39241,1,7,27,70,63
39261,0,6,46,141,63
39281,1,7,71,88,37
39322,0,6,20,184,11
39342,1,7,147,212,169
39363,0,6,96,106,255
39383,1,7,134,118,249
39423,0,6,255,85,118
39444,1,7,94,71,253
39464,0,6,255,108,99
39484,1,7,65,56,10
39507,0,6,255,145,74
39549,1,7,75,68,18
39569,0,6,50,77,95
39590,1,7,65,67,18
39610,0,6,73,106,112
39653,1,7,57,64,23
39673,0,6,57,94,39
39714,0,6,252,171,154
39754,1,7,73,57,49
39775,0,6,83,130,59
39795,1,7,78,31,57
39815,0,6,254,151,50
39856,1,7,51,36,101
39876,0,6,74,91,86
39896,1,7,129,255,77
39917,0,6,82,20,96
39939,1,7,21,179,255
39987,0,6,255,255,87
40007,1,7,110,35,253
40028,0,6,31,99,65
40048,1,7,53,79,14
40089,0,6,255,129,90
40109,1,7,76,64,12
40129,0,6,255,182,42
40150,1,7,75,41,5
40173,0,6,22,175,106
40194,1,7,50,71,51
40243,0,6,255,87,151
40263,1,7,116,62,66
40283,0,6,27,89,112
40303,1,7,10,11,75
40344,0,6,60,68,73
40405,1,7,0,68,253
40428,0,6,39,71,51
40493,0,6,50,70,65
40513,1,7,109,73,10
40533,0,6,255,182,67
40574,1,7,231,28,128
40594,0,6,98,175,59
40614,1,7,59,94,255
40695,0,6,20,112,60
40716,1,7,107,70,12
40736,0,6,11,133,82
40778,1,7,43,102,30
40798,0,6,10,103,75
40819,1,7,67,40,16
40839,0,6,20,127,48
40880,1,7,74,6,57
40900,0,6,4,110,33
40921,1,7,96,119,91
40961,0,6,38,94,54
40981,1,7,93,115,120
41002,0,6,56,104,77
41022,1,7,62,177,252
41062,0,6,50,111,81
41083,1,7,105,54,254
41103,0,6,36,90,134
41123,1,7,122,142,255
41164,0,6,255,65,109
41184,1,7,73,78,61
41204,0,6,255,155,15
41248,0,6,53,77,55
41270,1,7,78,79,23
41318,0,6,13,90,62
41338,1,7,73,82,25
41358,0,6,15,88,72
41379,1,7,66,86,23
41420,0,6,10,51,94
41440,1,7,74,69,18
41461,0,6,3,85,91
41481,1,7,72,76,15
41522,0,6,40,27,111
41563,0,6,36,62,253
41646,1,7,84,82,24
41687,1,7,100,84,18
41727,0,6,34,23,88
41748,1,7,82,89,11
41768,0,6,27,117,52
41788,1,7,103,85,255
41829,0,6,10,133,99
41850,1,7,102,83,255
41890,1,7,54,87,255
41913,0,6,18,67,69
41955,1,7,49,93,14
41975,0,6,20,114,46
41996,1,7,53,132,53
42036,0,6,8,116,80
42057,1,7,55,148,77
42077,0,6,23,98,63
42097,1,7,67,111,35
42138,0,6,27,71,34
42158,1,7,49,111,255
42178,0,6,41,74,22
42199,1,7,6,89,255
42239,0,6,48,35,23
42259,1,7,255,20,255
42280,0,6,21,2,66
42300,1,7,37,255,3
42341,0,6,24,29,78
42361,1,7,29,52,21
42402,1,7,65,117,255
42445,0,6,44,43,84
42465,1,7,98,95,39
42485,0,6,255,81,137
42506,1,7,134,54,0
42547,0,6,255,113,136
42567,1,7,157,99,255
42587,0,6,39,100,41
42607,1,7,120,92,255
42691,0,6,125,49,109
42712,1,7,113,111,43
42752,0,6,20,100,80
42772,1,7,83,102,38
42793,0,6,22,89,86
42813,1,7,67,53,255
42834,0,6,25,69,86
42876,1,7,77,61,33
42897,0,6,22,83,89
42958,0,6,13,91,86
42978,1,7,26,156,254
42998,0,6,6,102,70
43019,1,7,28,199,255
43059,0,6,24,85,58
43079,1,7,127,124,25
43099,0,6,39,43,137
43120,1,7,79,76,21
43160,0,6,37,11,140
43181,1,7,88,86,16
43201,0,6,30,62,113
43221,1,7,95,89,15
43305,0,6,23,71,115
43325,1,7,91,73,16
43366,0,6,24,64,102
43407,0,6,25,54,102
43427,1,7,95,75,20
43468,0,6,23,72,105
43508,0,6,25,66,105
43570,0,6,25,61,103
43590,1,7,95,81,18
43610,0,6,21,69,101
43654,0,6,22,64,105
43716,0,6,22,66,106
43736,1,7,91,81,18
43777,0,6,25,62,104
43797,1,7,92,83,18
43922,0,6,24,65,105
43962,0,6,25,64,104
44024,0,6,24,63,102
44064,0,6,27,54,103
44105,1,7,96,83,21
44146,1,7,91,79,14
44207,1,7,96,96,15
44227,0,6,35,81,85
44247,1,7,102,62,30
44288,0,6,38,142,117
44308,1,7,84,15,34
44328,0,6,23,132,120
44349,1,7,99,68,13
44389,0,6,21,127,121
44409,1,7,77,82,24
44430,0,6,255,132,122
44450,1,7,60,67,26
44491,0,6,18,107,109
44511,1,7,61,63,28
44532,0,6,21,121,49
44552,1,7,56,75,29
44575,0,6,255,112,50
44617,1,7,95,91,255
44638,0,6,255,75,90
44658,1,7,67,61,14
44678,0,6,29,75,100
44719,1,7,58,63,24
44739,0,6,11,127,52
44759,1,7,61,64,26
44800,0,6,24,155,32
44820,1,7,64,54,29
44861,1,7,56,61,36
44901,0,6,57,179,56
44921,1,7,36,68,42
44942,0,6,62,167,93
44962,1,7,37,69,28
44984,0,6,63,155,109
45027,1,7,81,64,5
45047,0,6,53,140,82
45067,1,7,85,88,26
45107,0,6,33,117,68
45128,1,7,68,79,15
45148,0,6,4,85,60
45168,1,7,75,81,16
45231,1,7,70,96,25
45251,0,6,255,61,255
45271,1,7,80,99,14
45312,0,6,80,128,255
45332,1,7,91,28,10
45353,0,6,11,118,90
45373,1,7,4,16,21
45413,0,6,32,110,45
45434,1,7,9,96,18
45454,0,6,18,129,72
45474,1,7,68,120,254
45516,0,6,28,120,59
45537,1,7,86,40,255
45557,0,6,22,122,66
45577,1,7,113,117,255
45618,0,6,27,108,65
45638,1,7,97,96,7
45659,0,6,32,104,73
45679,1,7,60,94,30
45720,0,6,29,96,72
45740,1,7,65,97,5
45761,0,6,20,85,73
45781,1,7,32,77,255
45822,0,6,25,86,54
45842,1,7,255,255,21
45863,0,6,29,127,58
45906,0,6,27,124,78
45970,0,6,13,149,104
45991,1,7,75,172,41
46011,0,6,255,92,132
46052,1,7,63,103,22
46072,0,6,255,96,93
46092,1,7,115,56,255
46112,0,6,63,107,96
46134,1,7,77,74,62
46162,0,6,65,155,65
46204,1,7,53,60,255
46225,0,6,68,143,9
46245,1,7,75,69,21
46265,0,6,35,142,48
46306,1,7,104,76,5
46346,1,7,117,67,9
46389,1,7,110,80,255
46437,0,6,15,103,96
46458,1,7,107,91,13
46478,0,6,15,76,77
46498,1,7,63,103,10
46539,0,6,24,62,94
46560,1,7,39,97,22
46580,0,6,31,76,56
46600,1,7,36,73,29
46641,0,6,8,162,44
46662,1,7,58,62,34
46682,0,6,5,108,85
46702,1,7,40,58,32
46743,0,6,32,255,166
46763,1,7,34,29,53
46784,0,6,255,255,5
46804,1,7,5,68,32
46847,0,6,54,95,45
46867,1,7,38,158,14
46888,0,6,29,73,82
46949,0,6,23,87,88
46969,1,7,129,98,255
46990,0,6,23,112,71
47010,1,7,26,71,28
47051,0,6,10,118,99
47071,1,7,92,157,11
47092,0,6,7,107,114
47112,1,7,119,142,22
47153,0,6,1,100,116
47173,1,7,61,93,46
47214,1,7,193,254,255
47237,0,6,37,89,36
47279,1,7,205,81,253
47299,0,6,37,90,69
47319,1,7,63,95,31
47360,0,6,27,120,66
47380,1,7,72,113,255
47400,0,6,6,123,106
47420,1,7,87,93,20
47461,0,6,16,94,122
47481,1,7,67,110,22
47502,0,6,22,113,130
47522,1,7,63,132,1
47562,0,6,23,91,100
47583,1,7,26,102,15
47603,0,6,24,102,48
47665,0,6,10,118,54
47685,1,7,108,37,56
47705,0,6,48,116,24
47725,1,7,142,37,7
47789,1,7,254,129,255
47809,0,6,13,100,84
47829,1,7,90,109,48
47870,0,6,23,114,94
47891,1,7,111,70,255
47911,0,6,27,91,56
47972,0,6,43,66,59
47992,1,7,74,87,15
48056,0,6,255,66,114
48098,1,7,77,87,13
48118,0,6,255,118,162
48139,1,7,75,84,18
48179,0,6,13,104,103
48220,0,6,31,114,86
48240,1,7,52,94,31
48280,0,6,33,100,84
48301,1,7,72,91,22
48321,0,6,39,115,105
48382,0,6,32,58,166
48402,1,7,52,67,43
48423,0,6,254,254,182
48484,0,6,7,139,77
48504,1,7,110,67,255
48525,0,6,20,96,73
48545,1,7,64,76,40
48568,0,6,7,112,102
48630,0,6,7,110,147
48712,1,7,66,108,20
48732,0,6,32,67,255
48753,1,7,70,106,18
48793,0,6,20,123,78
48813,1,7,111,92,0
48834,0,6,21,96,64
48854,1,7,135,82,5
48916,1,7,121,81,33
48936,0,6,33,89,79
48957,1,7,98,103,66
48977,0,6,32,77,106
49019,1,7,251,47,63
49040,0,6,26,59,59
49060,1,7,2,81,254
49121,1,7,109,92,28
49141,0,6,11,129,87
49162,1,7,89,63,10
49202,0,6,31,109,81
49223,1,7,81,73,43
49243,0,6,45,90,82
49263,1,7,83,87,30
49304,0,6,27,105,103
49324,1,7,81,83,255
49344,0,6,255,87,109
49365,1,7,101,62,18
49387,0,6,1,106,62
49429,1,7,91,59,18
49449,0,6,6,85,32
49470,1,7,97,64,2
49510,0,6,24,95,44
49530,1,7,76,82,15
49551,0,6,18,55,39
49571,1,7,71,86,28
49611,0,6,42,101,109
49632,1,7,71,70,47
49652,0,6,45,133,160
49673,1,7,56,70,55
49713,0,6,14,21,144
49733,1,7,44,85,11
49754,0,6,255,34,138
49774,1,7,53,95,29
49815,0,6,4,159,87
49836,1,7,86,68,255
49856,0,6,37,97,84
49876,1,7,76,44,20
49921,0,6,255,97,101
49961,0,6,12,79,95
49982,1,7,80,101,25
50022,0,6,34,107,87
50042,1,7,110,107,18
50063,0,6,24,108,39
50083,1,7,118,108,6
50123,0,6,7,111,70
50144,1,7,109,108,12
50164,0,6,7,112,109
50184,1,7,81,53,3
50225,0,6,11,94,96
50245,1,7,84,37,27
50266,0,6,35,86,57
50286,1,7,73,47,43
50308,0,6,38,105,43
50350,1,7,61,57,39
50371,0,6,44,77,54
50431,0,6,255,105,99
50452,1,7,116,100,76
50472,0,6,255,103,92
50492,1,7,60,71,11
50533,0,6,255,55,115
50553,1,7,75,69,39
50573,0,6,21,48,60
50594,1,7,70,74,13
50634,0,6,8,81,79
50654,1,7,52,81,30
50718,0,6,53,95,83
50760,1,7,57,58,20
50780,0,6,25,105,81
50841,0,6,255,151,64
50861,1,7,255,81,33
50882,0,6,13,193,22
50902,1,7,255,176,99
50942,0,6,56,175,51
50963,1,7,66,74,75
50984,0,6,1,151,104
51004,1,7,12,75,253
51044,0,6,6,85,118
51065,1,7,81,91,255
51085,0,6,255,98,117
51105,1,7,84,58,41
51146,0,6,42,56,118
51166,1,7,93,29,100
51186,0,6,79,81,124
51207,1,7,109,41,10
51230,0,6,253,121,26
51272,1,7,76,48,255
51292,0,6,4,78,89
51312,1,7,36,66,255
51353,0,6,18,97,89
51373,1,7,10,89,29
51414,1,7,8,41,70
51454,0,6,20,84,158
51474,1,7,21,52,45
51515,1,7,92,53,41
51555,0,6,42,37,47
51576,1,7,105,92,29
51596,0,6,37,40,44
51616,1,7,114,85,255
51639,0,6,15,57,67
51704,0,6,255,102,58
51724,1,7,152,66,255
51744,0,6,42,101,42
51765,1,7,160,62,15
51811,0,6,45,96,72
51832,1,7,129,104,24
51852,0,6,36,97,72
51872,1,7,22,112,12
51895,0,6,255,139,162
51937,1,7,55,61,255
51957,0,6,26,164,64
51978,1,7,108,57,34
52018,0,6,38,196,57
52038,1,7,70,50,255
52059,0,6,254,16,34
52079,1,7,255,85,52
52119,0,6,51,255,118
52140,1,7,255,77,46
52180,1,7,58,151,114
52221,0,6,16,76,122
52241,1,7,170,254,255
52261,0,6,32,84,86
52282,1,7,140,58,255
52305,0,6,255,140,35
52369,0,6,33,118,52
52389,1,7,103,62,22
52409,0,6,48,84,46
52431,1,7,88,72,14
52476,0,6,14,83,55
52497,1,7,106,86,13
52537,1,7,68,86,6
52580,0,6,255,41,157
52601,1,7,89,72,255
52621,0,6,255,34,176
52641,1,7,89,87,4
52683,0,6,49,103,104
52703,1,7,22,72,48
52723,0,6,72,122,77
52784,0,6,63,130,72
52805,1,7,55,147,54
52825,0,6,254,255,24
52845,1,7,115,83,255
52886,0,6,99,100,67
52907,1,7,51,78,255
52927,0,6,254,123,106
52947,1,7,56,119,22
52970,0,6,12,99,114
53012,1,7,70,2,74
53032,0,6,32,79,104
53053,1,7,75,34,255
53093,0,6,28,85,103
53113,1,7,29,68,255
53134,0,6,34,88,43
53154,1,7,59,106,255
53195,0,6,255,99,32
53215,1,7,102,49,21
53235,0,6,42,93,10
53256,1,7,36,102,56
53296,0,6,34,197,67
53316,1,7,244,152,56
53337,0,6,59,96,74
53357,1,7,9,28,255
53380,0,6,51,12,57
53422,1,7,8,171,255
53442,0,6,8,31,48
53483,0,6,255,94,110
53506,1,7,137,40,39
53552,0,6,40,53,63
53592,0,6,22,60,8
53612,1,7,55,54,255
53676,1,7,130,84,255
53696,0,6,254,44,166
53717,1,7,65,97,255
53778,1,7,104,185,255
53798,0,6,9,101,24
53818,1,7,31,187,41
53859,0,6,73,41,255
53880,1,7,57,214,90
53900,0,6,50,255,55
53920,1,7,15,11,254
53961,0,6,255,3,184
53982,1,7,255,255,27
54002,0,6,3,157,173
54022,1,7,253,254,255
54045,0,6,29,115,43
54087,1,7,255,79,255
54108,0,6,10,127,78
54128,1,7,33,113,44
54168,0,6,8,139,91
54189,1,7,156,147,130
54209,0,6,16,58,148
54229,1,7,156,133,112
54270,0,6,48,255,131
54290,1,7,118,79,68
54310,0,6,31,53,27
54331,1,7,100,52,23
54371,0,6,255,146,41
54391,1,7,53,8,13
54432,1,7,21,10,255
54495,1,7,16,35,30
54515,0,6,45,106,74
54577,0,6,31,98,76
54597,1,7,65,24,255
54617,0,6,34,104,10
54638,1,7,95,43,254
54679,0,6,255,254,245
54699,1,7,119,56,15
54719,0,6,34,26,99
54740,1,7,62,84,18
54781,0,6,5,130,66
54801,1,7,44,75,28
54821,0,6,255,138,70
54841,1,7,66,92,0
54883,0,6,255,22,100
54903,1,7,58,88,22
54923,0,6,34,0,104
54943,1,7,95,76,5
54966,0,6,32,69,98
54990,1,7,51,72,35
55036,0,6,7,78,81
55057,1,7,18,52,53
55077,0,6,6,77,124
55097,1,7,47,90,64
55142,0,6,255,20,117
55183,0,6,255,101,109
55203,1,7,198,130,255
55244,0,6,32,60,77
55264,1,7,85,90,30
55284,0,6,34,81,33
55305,1,7,45,255,255
55345,0,6,255,105,49
55365,1,7,109,25,24
55406,1,7,139,79,1
55446,0,6,20,96,79
55467,1,7,97,84,255
55487,0,6,28,101,71
55507,1,7,85,88,10
55570,1,7,49,111,26
55591,0,6,18,106,74
55611,1,7,39,96,35
55632,0,6,11,102,88
55657,1,7,9,91,34
55702,0,6,29,85,86
55722,1,7,255,92,43
55743,0,6,20,85,103
55763,1,7,66,173,33
55804,0,6,255,84,129
55824,1,7,220,110,255
55844,0,6,255,56,48
55865,1,7,74,108,63
55888,0,6,14,75,16
55912,1,7,77,58,255
55958,0,6,63,149,21
55978,1,7,70,56,20
55998,0,6,65,220,29
56019,1,7,49,60,11
56041,0,6,42,187,107
56065,1,7,16,85,255
56112,0,6,48,96,195
56132,1,7,24,153,28
56152,0,6,119,118,114
56173,1,7,90,228,104
56196,0,6,84,132,143
56237,1,7,88,86,66
56258,0,6,49,96,117
56278,1,7,121,255,255
56298,0,6,32,69,56
56321,1,7,101,108,254
56367,0,6,255,78,33
56388,1,7,42,62,14
56408,0,6,255,18,32
56428,1,7,44,76,60
56469,0,6,255,115,65
56490,1,7,104,54,7
56510,0,6,9,56,102
56530,1,7,66,59,12
56594,1,7,46,61,26
56614,0,6,51,74,92
56634,1,7,83,86,33
56675,0,6,34,83,84
56696,1,7,72,89,29
56716,0,6,21,169,68
56736,1,7,78,103,0
56777,0,6,255,51,201
56798,1,7,102,104,255
56818,0,6,255,80,110
56838,1,7,48,99,23
56879,0,6,33,84,105
56899,1,7,75,61,52
56940,1,7,75,39,63
57033,0,6,255,159,108
57053,1,7,76,91,255
57073,0,6,29,112,15
57094,1,7,67,55,255
57157,1,7,94,128,49
57177,0,6,255,55,67
57198,1,7,74,81,62
57219,0,6,42,58,7
57243,1,7,92,31,58
57289,0,6,2,50,48
57309,1,7,108,18,53
57329,0,6,43,36,123
57349,1,7,85,59,54
57372,0,6,255,105,117
57396,1,7,65,73,50
57443,0,6,6,99,29
57463,1,7,28,51,8
57483,0,6,21,88,60
57503,1,7,255,255,255
57544,0,6,49,73,80
57565,1,7,25,8,31
57585,0,6,65,74,97
57605,1,7,85,47,52
57628,0,6,255,254,153
57652,1,7,24,80,255
57698,0,6,36,65,25
57719,1,7,89,109,7
57739,0,6,255,172,69
57759,1,7,63,95,255
57802,0,6,255,159,41
57823,1,7,70,73,12
57843,0,6,23,117,104
57863,1,7,79,78,42
57904,0,6,255,129,152
57924,1,7,69,71,14
57945,0,6,58,143,150
57965,1,7,70,60,18
58006,0,6,33,158,195
58026,1,7,53,69,8
58047,0,6,66,103,198
58067,1,7,51,85,16
58108,0,6,58,102,165
58128,1,7,52,74,44
58149,0,6,35,108,128
58169,1,7,36,103,59
58192,0,6,255,112,80
58256,0,6,4,246,48
58276,1,7,158,42,2
58317,0,6,25,88,68
58337,1,7,5,62,24
58357,0,6,255,9,87
58378,1,7,98,45,31
58399,0,6,13,109,74
58440,1,7,84,60,9
58460,0,6,53,99,103
58480,1,7,71,73,31
58501,0,6,53,21,92
58542,1,7,99,68,47
58582,1,7,42,52,24
58603,0,6,65,169,95
58625,1,7,84,39,255
58672,0,6,1,77,150
58692,1,7,87,52,255
58712,0,6,130,43,90
58732,1,7,91,70,10
58757,0,6,29,85,37
58798,1,7,100,36,54
58818,0,6,62,161,30
58838,1,7,66,55,62
58859,0,6,50,59,99
58899,1,7,71,73,255
58920,0,6,255,45,252
58940,1,7,29,99,255
58980,0,6,42,147,95
59021,0,6,255,90,35
59082,0,6,28,86,55
59102,1,7,102,34,75
59122,0,6,45,71,52
59143,1,7,64,255,73
59186,0,6,53,60,30
59206,1,7,20,255,42
59226,0,6,38,67,62
59246,1,7,1,30,29
59287,0,6,255,92,103
59307,1,7,48,105,39
59327,0,6,5,94,60
59348,1,7,70,129,62
59389,0,6,43,74,49
59409,1,7,59,155,90
59430,0,6,57,60,59
59450,1,7,255,14,254
59491,0,6,71,15,76
59511,1,7,143,216,39
59532,0,6,254,50,147
59552,1,7,110,98,255
59593,0,6,255,132,77
59613,1,7,87,79,40
59633,0,6,0,80,142
59654,1,7,64,79,44
59695,0,6,23,129,122
59715,1,7,73,103,2
59735,0,6,47,105,59
59756,1,7,56,102,14
59779,0,6,39,119,59
59802,1,7,56,100,255
59849,0,6,9,112,62
59869,1,7,52,81,62
59889,0,6,9,116,74
59910,1,7,71,93,30
59950,0,6,1,104,89
59971,1,7,106,74,31
59991,0,6,34,83,95
60011,1,7,124,41,53
60034,0,6,83,129,31
60078,1,7,255,141,98
60099,0,6,32,135,62
60119,1,7,16,81,252
60139,0,6,255,78,72
60180,1,7,46,156,255
60201,0,6,255,24,85
60221,1,7,61,54,97
60241,0,6,255,128,79
60282,1,7,71,65,27
60303,0,6,42,148,124
60323,1,7,81,86,16
60343,0,6,40,85,137
60366,1,7,38,93,37
60412,0,6,16,105,152
60432,1,7,76,54,18
60453,0,6,12,137,89
60514,0,6,25,117,48
60534,1,7,40,59,11
60555,0,6,255,112,25
60575,1,7,255,61,15
60616,0,6,1,87,3
60636,1,7,2,73,86
60657,0,6,72,254,53
60677,1,7,148,191,23
60700,0,6,22,111,45
60744,1,7,144,219,74
60764,0,6,255,62,104
60784,1,7,16,255,255
60805,0,6,255,107,68
60846,1,7,35,254,30
60866,0,6,16,135,116
60886,1,7,127,73,255
60907,0,6,28,132,164
60948,1,7,186,122,56
60968,0,6,62,149,58
60988,1,7,172,156,37
61009,0,6,42,64,149
61072,0,6,254,97,21
61092,1,7,90,80,10
61113,0,6,255,110,137
61133,1,7,97,57,255
61180,0,6,40,79,116
61200,1,7,107,120,44
61220,0,6,67,112,76
61240,1,7,58,100,54
61263,0,6,62,175,53
61287,1,7,255,89,77
61333,0,6,32,38,57
61354,1,7,43,85,255
61374,0,6,255,22,131
61394,1,7,85,70,57
61435,0,6,73,134,114
61456,1,7,48,62,255
61476,0,6,41,99,93
61496,1,7,116,71,255
61537,0,6,7,93,79
61557,1,7,93,61,255
61578,0,6,8,133,94
61598,1,7,76,61,255
61641,0,6,15,112,92
61662,1,7,82,89,37
61682,0,6,21,106,95
61702,1,7,74,63,63
61743,0,6,38,80,82
61763,1,7,69,29,66
61784,0,6,36,107,118
61804,1,7,66,12,43
61845,0,6,52,67,58
61886,0,6,5,115,79
61947,0,6,20,96,78
61967,1,7,87,86,38
61988,0,6,10,106,111
62008,1,7,79,84,45
62031,0,6,34,114,98
62075,1,7,150,25,4
62095,0,6,67,128,62
62115,1,7,116,73,255
62136,0,6,251,104,122
62177,1,7,102,82,255
62197,0,6,85,105,60
62217,1,7,63,70,26
62238,0,6,1,119,78
62279,1,7,81,56,34
62299,0,6,34,110,85
62319,1,7,98,25,64
62340,0,6,26,94,100
62362,1,7,79,32,59
62433,1,7,81,37,50
62453,0,6,16,99,99
62473,1,7,87,255,16
62494,0,6,49,35,45
62516,1,7,133,149,2
62562,0,6,4,123,80
62583,1,7,171,108,255
62603,0,6,20,128,69
62623,1,7,122,103,255
62665,0,6,0,100,81
62685,1,7,76,18,255
62705,0,6,9,67,68
62726,1,7,48,20,255
62766,0,6,26,78,81
62787,1,7,79,1,255
62807,0,6,98,128,68
62827,1,7,88,69,255
62850,0,6,86,130,62
62894,1,7,79,111,73
62915,0,6,254,95,121
62935,1,7,82,132,102
62955,0,6,28,91,3
62996,1,7,70,91,43
63016,0,6,15,98,23
63037,1,7,58,72,33
63057,0,6,87,79,4
63098,1,7,58,54,38
63118,0,6,72,37,59
63139,1,7,12,4,32
63159,0,6,49,27,87
63200,1,7,255,255,255
63220,0,6,43,255,88
63241,1,7,109,34,255
63261,0,6,255,86,131
63284,1,7,185,106,255
63330,0,6,255,53,150
63350,1,7,137,83,255
63370,0,6,45,54,139
63391,1,7,24,99,82
63432,0,6,40,75,121
63452,1,7,48,141,38
63472,0,6,20,88,102
63493,1,7,76,137,78
63516,0,6,14,86,106
63560,1,7,56,255,254
63580,0,6,255,30,99
63600,1,7,57,57,255
63620,0,6,255,24,254
63662,1,7,58,71,255
63682,0,6,20,63,255
63702,1,7,21,64,29
63723,0,6,77,116,68
63764,1,7,255,170,80
63784,0,6,54,137,143
63865,1,7,150,93,254
63885,0,6,1,90,95
63906,1,7,39,60,255
63926,0,6,255,159,56
63969,1,7,41,89,255
63990,0,6,255,100,41
64010,1,7,38,95,16
64030,0,6,255,93,48
64071,1,7,64,81,27
64092,0,6,8,132,47
64112,1,7,53,88,48
64132,0,6,51,137,57
64173,1,7,38,66,49
64193,0,6,104,144,69
64214,1,7,36,93,80
64234,0,6,78,148,74
64257,1,7,109,47,20
64303,0,6,255,73,95
64323,1,7,222,163,255
64344,0,6,8,142,72
64364,1,7,60,94,255
64405,0,6,255,135,60
64425,1,7,122,65,33
64445,0,6,3,83,58
64467,1,7,85,63,29
64529,1,7,65,62,34
64550,0,6,9,103,61
64570,1,7,59,52,16
64655,0,6,45,54,82
64675,1,7,100,50,255
